Date,Ticker,Index_Source,Stock_Price,ATM_Strike,Implied_Volatility,1W_Call_Price,1W_Put_Price,1W_Call_Delta,1W_Put_Delta,1W_Gamma,1W_Call_Theta,1W_Put_Theta,1W_Vega,1W_Call_Rho,1W_Put_Rho,2W_Call_Price,2W_Put_Price,2W_Call_Delta,2W_Put_Delta,2W_Gamma,2W_Call_Theta,2W_Put_Theta,2W_Vega,2W_Call_Rho,2W_Put_Rho,3W_Call_Price,3W_Put_Price,3W_Call_Delta,3W_Put_Delta,3W_Gamma,3W_Call_Theta,3W_Put_Theta,3W_Vega,3W_Call_Rho,3W_Put_Rho
8/19/2026 19:52,GILD,Nasdaq 100 / S&P 500,147.6,150,0.2998,1.71,0.5,0.3652,-0.6348,0.0613,-0.1717,-0.1512,0.0768,0.0101,-0.0187,2.45,2.12,0.4527,-0.5473,0.0307,-0.1913,-0.1707,0.1145,0.024,-0.0334,0.89,3.75,0.4665,-0.5335,0.0272,-0.1473,-0.1268,0.1407,0.0368,-0.0493
8/19/2026 19:52,GM,S&P 500,84.96,85,0.3208,1.6,1.69,0.5132,-0.4868,0.1056,-0.1133,-0.1016,0.0469,0.0081,-0.0082,2.35,2.2,0.5217,-0.4783,0.0755,-0.0809,-0.0692,0.0663,0.0162,-0.0164,2.55,2.4,0.5277,-0.4723,0.0629,-0.0658,-0.0541,0.0811,0.0243,-0.0245
8/19/2026 19:52,GOOG,Nasdaq 100 / S&P 500,341.7,340,0.2872,7.15,5.26,0.5673,-0.4327,0.0289,-0.4075,-0.3609,0.1861,0.0359,-0.0292,9.4,7.12,0.5583,-0.4417,0.0196,-0.3085,-0.2621,0.2641,0.0696,-0.0605,10.4,8.4,0.5586,-0.4414,0.0165,-0.2495,-0.203,0.3234,0.1035,-0.0915
8/19/2026 19:52,GOOGL,Nasdaq 100 / S&P 500,344.72,340,0.2836,7.75,3.11,0.6536,-0.3464,0.0273,-0.3865,-0.34,0.1761,0.0416,-0.0235,11,5.95,0.6161,-0.3839,0.0188,-0.3054,-0.2589,0.2578,0.0772,-0.0529,11.9,7.05,0.6057,-0.3943,0.0156,-0.2534,-0.2069,0.3182,0.1127,-0.0823
8/19/2026 19:52,GS,Dow 30 / S&P 500,1021.65,1020,0.334,18.8,19.8,0.5314,-0.4686,0.0084,-1.4141,-1.2745,0.5627,0.1003,-0.0952,24.25,28.65,0.535,-0.465,0.0063,-0.9733,-0.8338,0.7952,0.1992,-0.1912,28,32.4,0.5389,-0.4611,0.0052,-0.7869,-0.6476,0.973,0.2981,-0.2871
8/19/2026 19:52,HD,Dow 30 / S&P 500,344.3,340,0.2888,8.51,3.63,0.6399,-0.3601,0.0272,-0.3971,-0.3506,0.1784,0.0407,-0.0244,9.36,5.85,0.6179,-0.3821,0.0209,-0.2762,-0.2297,0.2572,0.0778,-0.0524,10.33,7.86,0.6133,-0.3867,0.0186,-0.2151,-0.1687,0.3161,0.1151,-0.0799
8/19/2026 19:52,HON,Dow 30 / Nasdaq 100 / S&P 500,221.73,220,0.4111,9.65,2.72,0.5726,-0.4274,0.0311,-0.3703,-0.3402,0.1205,0.0232,-0.019,10.93,3.18,0.565,-0.435,0.0227,-0.2602,-0.2301,0.1709,0.045,-0.0392,17.2,4.59,0.565,-0.435,0.0197,-0.2036,-0.1736,0.2094,0.0668,-0.0594
8/19/2026 19:52,IBM,Dow 30 / S&P 500,237.16,240,0.3364,3.5,6.36,0.4162,-0.5838,0.0353,-0.321,-0.2881,0.1281,0.0183,-0.0277,5.12,9.97,0.454,-0.546,0.0249,-0.239,-0.2062,0.1841,0.0393,-0.0526,6.65,9.17,0.4746,-0.5254,0.0197,-0.2055,-0.1728,0.2265,0.0607,-0.077
8/19/2026 19:52,IDXX,Nasdaq 100,562.2,560,0.3868,8.7,2.2,0.5469,-0.4531,0.0132,-0.8926,-0.816,0.3085,0.0564,-0.0509,8.7,2.2,0.5458,-0.4542,0.0093,-0.6424,-0.5658,0.4364,0.1105,-0.1038,17.7,15.37,0.5478,-0.4522,0.0077,-0.5244,-0.4479,0.5341,0.1643,-0.157
8/19/2026 19:52,INSM,Nasdaq 100,130.66,130,0.4141,1.35,2.7,0.5532,-0.4468,0.0528,-0.221,-0.2032,0.0715,0.0132,-0.0117,1.35,2.7,0.5504,-0.4496,0.0374,-0.159,-0.1412,0.1013,0.0258,-0.024,5.95,5.8,0.552,-0.448,0.0315,-0.1273,-0.1095,0.124,0.0383,-0.0363
8/19/2026 19:52,INTC,Dow 30 / Nasdaq 100 / S&P 500,92.8,95,0.5728,2.35,4.12,0.4038,-0.5962,0.0526,-0.2085,-0.1955,0.0498,0.0068,-0.0114,4.13,5.78,0.4567,-0.5433,0.0341,-0.1702,-0.1572,0.0721,0.0148,-0.0216,4.85,6.58,0.4743,-0.5257,0.0289,-0.1359,-0.1229,0.0886,0.0227,-0.0318
8/19/2026 19:52,INTU,Nasdaq 100 / S&P 500,362.47,360,0.7882,20.2,17.4,0.5501,-0.4499,0.01,-1.1435,-1.0942,0.1987,0.035,-0.034,22.9,19.37,0.5526,-0.4474,0.0081,-0.7148,-0.6656,0.2807,0.0688,-0.069,21.7,21.22,0.5556,-0.4444,0.0072,-0.5426,-0.4934,0.3435,0.1023,-0.1043
8/19/2026 19:52,ISRG,Nasdaq 100 / S&P 500,397.72,400,0.4597,8.23,7.8,0.4829,-0.5171,0.0157,-0.7459,-0.6912,0.2195,0.0351,-0.0416,11.15,13.73,0.4996,-0.5004,0.0116,-0.514,-0.4593,0.3107,0.0712,-0.0819,12.7,11,0.5092,-0.4908,0.0098,-0.4102,-0.3556,0.3805,0.1075,-0.1219
8/19/2026 19:52,JNJ,Dow 30 / S&P 500,273.41,270,0.2179,6.15,3.05,0.6782,-0.3218,0.0434,-0.2359,-0.1989,0.1357,0.0345,-0.0172,7.55,3.76,0.6346,-0.3654,0.0306,-0.188,-0.1511,0.2013,0.0638,-0.0395,7.9,3.1,0.6176,-0.3824,0.0245,-0.1635,-0.1267,0.2502,0.0923,-0.0626
8/19/2026 19:52,JPM,Dow 30 / S&P 500,357.26,360,0.2069,3.45,5.9,0.4134,-0.5866,0.0381,-0.3045,-0.2553,0.1927,0.0277,-0.0412,5.19,7.79,0.4556,-0.5444,0.0258,-0.2392,-0.19,0.2774,0.0604,-0.0774,5.9,8.15,0.4726,-0.5274,0.022,-0.1936,-0.1445,0.3411,0.0934,-0.1131
8/19/2026 19:52,KDP,Nasdaq 100,31.06,31,0.4629,0.45,0.38,0.5308,-0.4692,0.1998,-0.0587,-0.0545,0.0171,0.003,-0.0029,0.45,0.38,0.535,-0.465,0.1411,-0.0421,-0.0378,0.0242,0.0059,-0.0059,0.9,0.87,0.5406,-0.4594,0.1715,-0.024,-0.0198,0.0296,0.0091,-0.0087
8/19/2026 19:52,KHC,Nasdaq 100,25.68,26,0.4395,0.59,0.54,0.4375,-0.5625,0.2521,-0.0455,-0.0419,0.014,0.0021,-0.0029,0.52,1.47,0.4421,-0.5579,0.2576,-0.0231,-0.0195,0.0199,0.0042,-0.0058,0.51,1.54,0.4519,-0.5481,0.2466,-0.0167,-0.0131,0.0244,0.0064,-0.0085
8/19/2026 19:52,KLAC,Nasdaq 100,187.27,185,0.5785,10,5.6,0.5809,-0.4191,0.026,-0.4326,-0.4073,0.1013,0.0195,-0.016,6.4,8.7,0.5717,-0.4283,0.0184,-0.3126,-0.2873,0.1439,0.0373,-0.0335,28.05,7.65,0.5707,-0.4293,0.0151,-0.2554,-0.2301,0.1764,0.0547,-0.0514
8/19/2026 19:52,KO,Dow 30 / S&P 500,90.35,90,0.1958,1.37,0.88,0.5762,-0.4238,0.1599,-0.0755,-0.0632,0.049,0.0098,-0.0075,1.63,1.05,0.5657,-0.4343,0.1093,-0.0573,-0.045,0.0696,0.019,-0.0155,1.99,1.37,0.5656,-0.4344,0.091,-0.0472,-0.0349,0.0853,0.0282,-0.0234
8/19/2026 19:52,LIN,Nasdaq 100 / S&P 500,481.13,480,0.2827,4.6,1.7,0.5415,-0.4585,0.0211,-0.5684,-0.5027,0.2644,0.0484,-0.0436,4.6,1.7,0.5417,-0.4583,0.0149,-0.4116,-0.346,0.3739,0.0955,-0.0883,13.04,10.6,0.5464,-0.4536,0.0136,-0.3096,-0.244,0.4573,0.1438,-0.1316
8/19/2026 19:52,LITE,Nasdaq 100,827.6,830,0.7751,40.7,45.74,0.5142,-0.4858,0.0045,-2.5832,-2.4696,0.4569,0.075,-0.0841,54.4,56.7,0.5287,-0.4713,0.0031,-1.8932,-1.7797,0.6449,0.1482,-0.1696,64.3,61.41,0.5373,-0.4627,0.0026,-1.5216,-1.4082,0.7885,0.2203,-0.2559
8/19/2026 19:52,LLY,S&P 500,1280.34,1280,0.3647,30.08,24.85,0.5197,-0.4803,0.0062,-1.9281,-1.7529,0.7065,0.1225,-0.1227,35.81,33.69,0.5264,-0.4736,0.0045,-1.3354,-1.1604,0.9982,0.2445,-0.2455,46.4,46.15,0.5317,-0.4683,0.0036,-1.1271,-0.9523,1.2213,0.3653,-0.369
8/19/2026 19:52,LMT,S&P 500,589.15,590,0.3268,12.5,6.9,0.5048,-0.4952,0.015,-0.7989,-0.7182,0.3255,0.055,-0.058,22.63,12,0.5151,-0.4849,0.0114,-0.5388,-0.4581,0.46,0.111,-0.1149,16.93,8.9,0.5219,-0.4781,0.0102,-0.4116,-0.331,0.5629,0.1677,-0.1708
8/19/2026 19:52,LOW,S&P 500,220,220,0.3511,4.8,3.86,0.5176,-0.4824,0.0373,-0.3195,-0.2894,0.1214,0.021,-0.0212,6.8,4.74,0.525,-0.475,0.0246,-0.2446,-0.2145,0.1716,0.0418,-0.0425,7.4,4.7,0.5304,-0.4696,0.0215,-0.1904,-0.1603,0.2099,0.0627,-0.0635
8/19/2026 19:52,LRCX,Nasdaq 100 / S&P 500,307.17,310,0.5971,11,12.76,0.4769,-0.5231,0.0157,-0.7414,-0.699,0.1694,0.0264,-0.033,15.3,16.35,0.499,-0.501,0.011,-0.5357,-0.4933,0.24,0.0536,-0.065,17.25,18.98,0.511,-0.489,0.0091,-0.4364,-0.3941,0.2938,0.0807,-0.0971
8/19/2026 19:52,MA,S&P 500,573.72,570,0.2549,10.9,5.11,0.5906,-0.4094,0.0192,-0.6071,-0.5291,0.3088,0.063,-0.0462,12.62,5.62,0.5791,-0.4209,0.0142,-0.4277,-0.3497,0.4394,0.1223,-0.0959,13.7,13.39,0.5767,-0.4233,0.012,-0.3471,-0.2693,0.5388,0.1813,-0.1457
8/19/2026 19:52,MAR,Nasdaq 100,359.95,360,0.2913,6.09,4.62,0.5162,-0.4838,0.0274,-0.4381,-0.3888,0.1987,0.0345,-0.0345,9.92,6.42,0.5238,-0.4762,0.019,-0.3231,-0.2739,0.2807,0.069,-0.0688,8.13,13.23,0.5296,-0.4704,0.0161,-0.2585,-0.2093,0.3435,0.1037,-0.1028
8/19/2026 19:52,MCD,Dow 30 / S&P 500,267.45,270,0.2147,2.47,5.05,0.3928,-0.6072,0.0483,-0.2325,-0.1955,0.1424,0.0197,-0.032,3,7.06,0.4298,-0.5702,0.038,-0.1602,-0.1232,0.2057,0.0429,-0.0605,3.8,5.16,0.4501,-0.5499,0.0331,-0.1286,-0.0918,0.2539,0.067,-0.0879
8/19/2026 19:52,MCHP,Nasdaq 100,77.08,75,0.4607,4.17,1.4,0.6829,-0.3171,0.0724,-0.1319,-0.1217,0.038,0.0095,-0.0049,3.9,2,0.643,-0.357,0.053,-0.0999,-0.0897,0.0563,0.0175,-0.0112,4.5,2.5,0.6269,-0.3731,0.0434,-0.0846,-0.0743,0.07,0.0251,-0.0179
8/19/2026 19:52,MDLZ,Nasdaq 100 / S&P 500,64.16,65,0.2627,0.51,0.56,0.3771,-0.6229,0.1627,-0.0666,-0.0577,0.0338,0.0045,-0.0079,0.75,3.07,0.4511,-0.5489,0.0879,-0.0674,-0.0586,0.0498,0.0105,-0.0143,1.05,2.52,0.4464,-0.5536,0.1006,-0.0407,-0.0319,0.0608,0.0157,-0.0215
8/19/2026 19:52,MDT,S&P 500,94.13,95,0.2476,1.08,6.3,0.4117,-0.5883,0.1206,-0.0949,-0.0819,0.0507,0.0073,-0.011,2.18,2.33,0.4733,-0.5267,0.0595,-0.1009,-0.0879,0.0734,0.0162,-0.0202,2.52,2.93,0.4862,-0.5138,0.051,-0.0801,-0.0671,0.09,0.0247,-0.0298
8/19/2026 19:52,MELI,Nasdaq 100,1908.65,1910,0.421,46.12,41.62,0.5134,-0.4866,0.0036,-3.2974,-3.036,1.0539,0.1794,-0.1866,44.68,57,0.5219,-0.4781,0.0026,-2.2757,-2.0146,1.489,0.3585,-0.3727,65.7,73.4,0.5288,-0.4712,0.002,-1.9728,-1.7119,1.8216,0.5349,-0.5609
8/19/2026 19:52,META,Nasdaq 100 / S&P 500,546.03,550,0.3491,5.33,12.28,0.4578,-0.5422,0.015,-0.781,-0.7057,0.3,0.0462,-0.0591,15.3,17.5,0.4855,-0.5145,0.01,-0.6029,-0.5277,0.4263,0.0961,-0.1144,18.34,20.7,0.4978,-0.5022,0.0083,-0.4915,-0.4163,0.5225,0.146,-0.1695
8/19/2026 19:52,MMM,Dow 30 / S&P 500,180.66,180,0.2991,2.46,2.35,0.5526,-0.4474,0.0529,-0.2246,-0.1999,0.0989,0.0185,-0.016,4.5,3.58,0.5595,-0.4405,0.05,-0.1245,-0.0999,0.1396,0.0374,-0.0315,4.35,2.9,0.5602,-0.4398,0.0419,-0.1017,-0.0771,0.1709,0.0557,-0.0475
8/19/2026 19:52,MNST,Nasdaq 100,47.43,47,0.2822,0.38,0.35,0.6091,-0.3909,0.2071,-0.0547,-0.0482,0.0252,0.0053,-0.0037,0.38,0.35,0.5898,-0.4102,0.1483,-0.0401,-0.0336,0.0361,0.0102,-0.0078,1.3,1.2,0.5906,-0.4094,0.1361,-0.0301,-0.0236,0.0442,0.0153,-0.0117
8/19/2026 19:52,MO,S&P 500,66.03,65,0.2935,1.85,0.58,0.6667,-0.3333,0.1355,-0.0755,-0.0666,0.0332,0.0081,-0.0043,1.55,0.79,0.6341,-0.3659,0.1017,-0.0552,-0.0463,0.0486,0.0152,-0.0096,2.1,0.79,0.6243,-0.3757,0.0878,-0.0444,-0.0355,0.0601,0.0223,-0.0149
8/19/2026 19:52,MPWR,Nasdaq 100,1300.14,1300,0.5536,28.5,24.52,0.5208,-0.4792,0.004,-2.9238,-2.7459,0.7173,0.1221,-0.127,28.5,24.52,0.5291,-0.4709,0.0028,-2.0895,-1.9118,1.0131,0.2418,-0.2559,89.1,81.02,0.5358,-0.4642,0.0023,-1.7538,-1.5762,1.2391,0.3593,-0.3865
8/19/2026 19:52,MRK,Dow 30 / S&P 500,152.2,150,0.2556,5.07,0.81,0.6758,-0.3242,0.0667,-0.152,-0.1314,0.0758,0.0191,-0.0097,5.99,1,0.597,-0.403,0.0317,-0.1804,-0.1599,0.1154,0.0325,-0.0249,6.96,0.38,0.6582,-0.3418,0.0533,-0.0734,-0.0529,0.134,0.0552,-0.0309
8/19/2026 19:52,MRVL,Nasdaq 100,237.27,240,0.9784,14.05,16.75,0.4962,-0.5038,0.0124,-0.9306,-0.8977,0.1311,0.0203,-0.0256,16.28,19.35,0.5131,-0.4869,0.0096,-0.6051,-0.5723,0.1853,0.0408,-0.0511,17.8,21.15,0.5227,-0.4773,0.0084,-0.4639,-0.4311,0.2267,0.061,-0.0767
8/19/2026 19:52,MS,S&P 500,214.23,210,0.3572,6.6,2.2,0.6727,-0.3273,0.0341,-0.292,-0.2633,0.1071,0.0263,-0.0139,12.3,3.27,0.6385,-0.3615,0.0256,-0.2132,-0.1845,0.1572,0.0493,-0.0311,10.65,4,0.6268,-0.3732,0.0219,-0.1728,-0.1441,0.1946,0.0718,-0.0487
8/19/2026 19:52,MSFT,Dow 30 / Nasdaq 100 / S&P 500,484.31,480,0.2326,8.24,5.4,0.6268,-0.3732,0.0243,-0.4622,-0.3965,0.2539,0.0565,-0.0354,12.62,8.65,0.5926,-0.4074,0.0154,-0.388,-0.3223,0.3682,0.1051,-0.0786,14.3,10.65,0.5859,-0.4141,0.0126,-0.3238,-0.2582,0.4527,0.1544,-0.1209
8/19/2026 19:52,MSTR,Nasdaq 100,104.25,105,0.7336,4.8,5.35,0.4959,-0.5041,0.0377,-0.3083,-0.294,0.0576,0.0092,-0.011,6.45,6.94,0.5142,-0.4858,0.0266,-0.2203,-0.206,0.0814,0.0184,-0.0218,7.4,7.8,0.5249,-0.4751,0.0219,-0.1789,-0.1645,0.0996,0.0274,-0.0328
8/19/2026 19:52,MU,Nasdaq 100 / S&P 500,937.1,940,0.5671,30.24,37,0.5049,-0.4951,0.0054,-2.1579,-2.0292,0.5177,0.0853,-0.0948,49.4,52.5,0.5212,-0.4788,0.0034,-1.7263,-1.5978,0.7311,0.1696,-0.1902,57.18,60.3,0.5296,-0.4704,0.0028,-1.403,-1.2746,0.8943,0.2531,-0.2862
8/19/2026 19:52,NEE,S&P 500,85.91,85,0.2222,2.42,0.92,0.6527,-0.3473,0.1397,-0.0772,-0.0656,0.0439,0.0104,-0.0058,2.14,1.25,0.6259,-0.3741,0.1053,-0.0558,-0.0442,0.0638,0.0198,-0.0127,2.18,1.51,0.6197,-0.3803,0.092,-0.0445,-0.0329,0.0785,0.0293,-0.0194
8/19/2026 19:52,NFLX,Nasdaq 100 / S&P 500,80.22,80,0.3267,1.82,1.5,0.5416,-0.4584,0.1093,-0.1086,-0.0976,0.0441,0.008,-0.0073,2.38,2.04,0.5415,-0.4585,0.0758,-0.0798,-0.0689,0.0623,0.0158,-0.0148,2.77,2.37,0.544,-0.456,0.0621,-0.0659,-0.0549,0.0763,0.0235,-0.0224
8/19/2026 19:52,NKE,Dow 30 / S&P 500,41.05,41,0.3232,0.87,0.86,0.5283,-0.4717,0.2166,-0.0551,-0.0495,0.0226,0.004,-0.0038,1.03,1.25,0.5329,-0.4671,0.1639,-0.0373,-0.0317,0.032,0.008,-0.0077,1.18,1.41,0.5372,-0.4628,0.1382,-0.03,-0.0244,0.0391,0.012,-0.0115
8/19/2026 19:52,NOW,S&P 500,127.2,125,0.5454,5.81,3.35,0.6108,-0.3892,0.0399,-0.2731,-0.256,0.0675,0.0139,-0.01,7.43,4.2,0.5924,-0.4076,0.0284,-0.1991,-0.182,0.0967,0.0263,-0.0215,8.49,5,0.5883,-0.4117,0.024,-0.1593,-0.1422,0.1187,0.0386,-0.0331
8/19/2026 19:52,NVDA,Nasdaq 100 / S&P 500,217.56,220,0.291,2.13,4.41,0.408,-0.592,0.0443,-0.255,-0.2249,0.117,0.0165,-0.0256,7.15,9.15,0.4757,-0.5243,0.0208,-0.2856,-0.2555,0.1697,0.0371,-0.0471,7.9,10,0.4866,-0.5134,0.0184,-0.2187,-0.1886,0.2081,0.0564,-0.0698
8/19/2026 19:52,NXPI,Nasdaq 100,226.02,230,0.4426,2.1,5.3,0.4058,-0.5942,0.028,-0.3958,-0.3643,0.1214,0.0168,-0.0272,2.1,5.3,0.446,-0.554,0.0202,-0.2896,-0.2581,0.175,0.0363,-0.0518,9.6,12.8,0.4693,-0.5307,0.0159,-0.2496,-0.2182,0.2156,0.0562,-0.0758
8/19/2026 19:52,ODFL,Nasdaq 100,205.08,210,0.4063,1.7,5.5,0.3534,-0.6466,0.0322,-0.3159,-0.2871,0.1056,0.0134,-0.0268,1.7,5.5,0.4075,-0.5925,0.0238,-0.237,-0.2083,0.1559,0.0303,-0.0501,8.5,10.21,0.4209,-0.5791,0.0222,-0.1752,-0.1465,0.1924,0.0467,-0.0738
8/19/2026 19:52,ORCL,S&P 500,143.81,145,0.5532,4.7,5.69,0.4774,-0.5226,0.0362,-0.3223,-0.3025,0.0793,0.0124,-0.0154,6.04,7.22,0.4993,-0.5007,0.025,-0.236,-0.2162,0.1124,0.0253,-0.0302,10.22,11.2,0.5234,-0.4766,0.0156,-0.2514,-0.2316,0.1374,0.0377,-0.0455
8/19/2026 19:52,ORLY,Nasdaq 100,91.2,90,0.6397,1.4,0.45,0.5811,-0.4189,0.0484,-0.2322,-0.2198,0.0493,0.0094,-0.0078,1.4,0.45,0.5729,-0.4271,0.0343,-0.1665,-0.1542,0.0701,0.018,-0.0164,3.9,1.8,0.5996,-0.4004,0.0565,-0.07,-0.0577,0.0845,0.0295,-0.0222
8/19/2026 19:52,PANW,Nasdaq 100,359.76,360,0.5175,12.8,11.58,0.5159,-0.4841,0.0155,-0.7581,-0.7088,0.1986,0.0336,-0.0354,21.28,21.6,0.5317,-0.4683,0.0078,-0.7466,-0.6973,0.2802,0.0655,-0.0723,23.79,24.62,0.5367,-0.4633,0.0071,-0.5542,-0.5051,0.3428,0.098,-0.1085
8/19/2026 19:52,PAYX,Nasdaq 100,122.5,120,0.4316,2.98,0.35,0.6521,-0.3479,0.0505,-0.2037,-0.1872,0.0627,0.0145,-0.0085,2.98,0.35,0.6213,-0.3787,0.0367,-0.1503,-0.1339,0.0913,0.027,-0.0189,5.67,2.54,0.6341,-0.3659,0.0397,-0.0947,-0.0783,0.1105,0.0416,-0.0272
8/19/2026 19:52,PCAR,Nasdaq 100,127.47,125,0.5884,3.68,0.25,0.6151,-0.3849,0.0368,-0.2936,-0.2764,0.0675,0.014,-0.01,3.68,0.25,0.5964,-0.4036,0.0264,-0.2126,-0.1955,0.0967,0.0264,-0.0215,5.6,1.81,0.6514,-0.3486,0.0462,-0.0812,-0.0641,0.1131,0.045,-0.0267
8/19/2026 19:52,PDD,Nasdaq 100,90.2,90,0.5925,3.65,3.6,0.5318,-0.4682,0.0537,-0.2164,-0.2041,0.0497,0.0086,-0.0086,4,3.85,0.5365,-0.4635,0.0425,-0.1386,-0.1263,0.0702,0.0171,-0.0174,3.9,4.05,0.5413,-0.4587,0.0345,-0.1148,-0.1025,0.0859,0.0253,-0.0263
8/19/2026 19:52,PEP,Nasdaq 100 / S&P 500,142.58,145,0.2341,1,2.85,0.318,-0.682,0.0772,-0.1239,-0.104,0.0704,0.0085,-0.0193,1.47,5.56,0.3818,-0.6182,0.0581,-0.0966,-0.0768,0.1065,0.0202,-0.0353,1.86,5.96,0.3939,-0.6061,0.0566,-0.0697,-0.0499,0.1316,0.0313,-0.0519
8/19/2026 19:52,PFE,S&P 500,28.24,28,0.2588,0.59,0.29,0.6113,-0.3887,0.3787,-0.03,-0.0262,0.015,0.0032,-0.0022,0.72,0.39,0.5932,-0.4068,0.2774,-0.0216,-0.0178,0.0215,0.0062,-0.0046,0.82,0.6,0.5868,-0.4132,0.2286,-0.0179,-0.0141,0.0264,0.009,-0.007
8/19/2026 19:52,PG,Dow 30 / S&P 500,144.38,145,0.2014,1.5,1.82,0.4581,-0.5419,0.0985,-0.123,-0.1032,0.0793,0.0124,-0.0154,2.3,2.34,0.487,-0.513,0.0634,-0.0988,-0.079,0.1127,0.0261,-0.0294,2.36,3.68,0.4992,-0.5008,0.0541,-0.0795,-0.0597,0.1382,0.0398,-0.0434
8/19/2026 19:52,PLTR,Nasdaq 100 / S&P 500,175.19,175,0.4631,5.35,5,0.5255,-0.4745,0.0354,-0.3315,-0.3076,0.0966,0.0168,-0.0168,7.07,6.4,0.5313,-0.4687,0.0248,-0.24,-0.2161,0.1365,0.0331,-0.0338,8.25,7.5,0.5363,-0.4637,0.0205,-0.195,-0.1711,0.1669,0.0494,-0.051
8/19/2026 19:52,PM,S&P 500,189.93,190,0.3217,3.15,3.3,0.5142,-0.4858,0.0471,-0.2538,-0.2278,0.1049,0.0181,-0.0183,3.66,6.2,0.5222,-0.4778,0.0362,-0.1694,-0.1434,0.1482,0.0363,-0.0364,4.2,6.7,0.5283,-0.4717,0.0307,-0.136,-0.11,0.1813,0.0546,-0.0544
8/19/2026 19:52,PYPL,Nasdaq 100,61.25,60,0.3594,1.89,0.57,0.6767,-0.3233,0.1178,-0.0836,-0.0754,0.0305,0.0076,-0.0039,2.3,0.95,0.6411,-0.3589,0.0885,-0.0614,-0.0532,0.0448,0.0141,-0.0088,2.53,1.16,0.6359,-0.3641,0.0808,-0.0465,-0.0383,0.0552,0.0209,-0.0135
8/19/2026 19:52,QCOM,Nasdaq 100 / S&P 500,161.91,160,0.4597,5.65,3.21,0.5922,-0.4078,0.0377,-0.2983,-0.2764,0.087,0.0174,-0.0133,7,5.02,0.579,-0.421,0.0271,-0.2133,-0.1914,0.124,0.0333,-0.0279,7.81,6.29,0.5765,-0.4235,0.023,-0.1702,-0.1483,0.1521,0.0491,-0.0427
8/19/2026 19:52,REGN,Nasdaq 100,840.84,840,0.3623,19.15,6.76,0.5256,-0.4744,0.0094,-1.2579,-1.1429,0.4636,0.0814,-0.0796,27.82,105.09,0.5305,-0.4695,0.0067,-0.9009,-0.786,0.655,0.1616,-0.16,28.7,9.15,0.5352,-0.4648,0.0057,-0.7143,-0.5996,0.8015,0.242,-0.2399
8/19/2026 19:52,ROP,Nasdaq 100,407.32,410,0.7163,4.1,89.81,0.4973,-0.5027,0.0099,-1.177,-1.1209,0.225,0.036,-0.0426,4.1,89.81,0.5148,-0.4852,0.007,-0.8393,-0.7833,0.318,0.072,-0.0849,10.27,21.8,0.5012,-0.4988,0.011,-0.3701,-0.3141,0.3898,0.1096,-0.1257
8/19/2026 19:52,ROST,Nasdaq 100,234.69,230,0.5475,12.95,5.97,0.6243,-0.3757,0.0213,-0.501,-0.4695,0.1233,0.0262,-0.0178,8.7,2.75,0.6021,-0.3979,0.0152,-0.3667,-0.3352,0.1773,0.0493,-0.0387,10.69,6.44,0.6032,-0.3968,0.0146,-0.2594,-0.228,0.217,0.0738,-0.0581
8/19/2026 19:52,RTX,S&P 500,220.35,220,0.3146,3.71,2.17,0.532,-0.468,0.0414,-0.2882,-0.2581,0.1213,0.0217,-0.0205,5.5,2.17,0.5366,-0.4634,0.0334,-0.1842,-0.1541,0.1714,0.0434,-0.0408,5.65,4.45,0.5405,-0.4595,0.0281,-0.1491,-0.119,0.2098,0.065,-0.0612
8/19/2026 19:52,SBUX,Nasdaq 100 / S&P 500,104.98,105,0.4919,1.64,1.64,0.5181,-0.4819,0.0557,-0.2106,-0.1963,0.0579,0.0099,-0.0102,2.65,2.17,0.5236,-0.4764,0.0572,-0.1062,-0.0918,0.0819,0.02,-0.0202,2.78,1.64,0.5292,-0.4708,0.0497,-0.0829,-0.0686,0.1002,0.0301,-0.0302
8/19/2026 19:52,SCHW,S&P 500,110.88,110,0.2224,2,1.17,0.6199,-0.3801,0.1115,-0.102,-0.087,0.0585,0.0128,-0.0083,2.52,1.62,0.5947,-0.4053,0.0767,-0.0786,-0.0636,0.0842,0.0243,-0.0178,3.15,1.75,0.589,-0.411,0.0639,-0.0649,-0.0499,0.1035,0.0358,-0.0273
8/19/2026 19:52,SHOP,Nasdaq 100,146.58,145,0.4377,4.2,3.11,0.589,-0.411,0.0438,-0.2581,-0.2383,0.079,0.0157,-0.0121,6.2,4.45,0.5706,-0.4294,0.0269,-0.2152,-0.1954,0.1127,0.0295,-0.026,8.12,4.15,0.569,-0.431,0.0221,-0.1766,-0.1568,0.1382,0.0433,-0.0399
8/19/2026 19:52,SNDK,Nasdaq 100,1568.87,1570,0.8393,88,90.82,0.524,-0.476,0.0022,-5.2894,-5.0746,0.8652,0.1437,-0.1571,126.42,111.8,0.5364,-0.4636,0.0015,-3.8491,-3.6344,1.2207,0.2821,-0.319,135,131.97,0.5441,-0.4559,0.0013,-3.0584,-2.8439,1.4921,0.4184,-0.4823
